Text,date,link,year
"Nous verrons donc sur scène Antigone, Polynice, Etéocle et Ismène, les quatre enfants et frères et soeurs d'Œdipe",2009-07-16,https://www.lemonde.fr/culture/article/2009/07/16/dipe-sans-la-brulure-de-la-tragedie_1219549_3246.html,2009
" Le paquetage est bien ficelé, et l'on serait même prêt à accepter le principe dramaturgique qu'adopte Guth pour faire croire à cette histoire à laquelle tout le monde feint de croire : deux soeurs (Fiordiligi et Dorabella) sont manipulées par un Monsieur Loyal (Don Alfonso), assisté d'une soubrette (Despina)",2009-08-08,https://www.lemonde.fr/culture/article/2009/08/08/au-festival-de-salzbourg-un-cosi-sous-hypnose-mais-peu-hypnotique_1226810_3246.html,2009
" Les soeurs Katia et Marielle Labèque ont pourtant fait les frais d'un accueil poli mais légèrement réfrigéré : The Hague Hacking, de Andriessen, qu'elles ont créé, en janvier, à Los Angeles, avec le chef Esa-Pekka Salonen (au pupitre à Londres, mais à la tête du Philharmonia Orchestra, dont il est le directeur musical), n'est assurément pas un ""crowd pleaser"" ; cette composition remarquable est même d'une austérité déconcertante et d'autant moins ""payante"" pour les pianistes que ses vraies difficultés (notamment rythmiques) ne sont pas ""spectaculaires""",2009-08-19,https://www.lemonde.fr/culture/article/2009/08/19/les-proms-enviable-exception-culturelle-britannique_1229875_3246.html,2009
Et leurs grandes soeurs ont déjà noté sur leur agenda que le deuxième film de la saga Twilight (histoires de vampires dans lesquelles l'eau de rose remplace l'hémoglobine) sort le 18 novembre,2009-08-29,https://www.lemonde.fr/culture/article/2009/08/29/en-attendant-la-revolution-avatar_1233323_3246.html,2009
"C'est avec ses frères et soeurs, tous accoudés à la fenêtre, dans l'appartement familial d'Istanbul, que la petite Ramize a découvert l'image animée",2009-09-23,https://www.lemonde.fr/culture/article/2009/09/23/ramize-erer-istanbulle-sur-seine_1244102_3246.html,2009
" De même, c'est au milieu de ses frères et soeurs qu'elle a passé l'été, petite, dans la maison de Kirklareli",2009-09-23,https://www.lemonde.fr/culture/article/2009/09/23/ramize-erer-istanbulle-sur-seine_1244102_3246.html,2009
" Depuis la tragique disparition des soeurs jumelles du World Trade Center (WTC), le 11 septembre 2001, qui culminaient à 417 mètres au sud de Manhattan, ce nouveau gratte-ciel devait devenir, fin 2010, l'un des plus hauts de la ville, flirtant avec les 381 mètres de L'Empire State Building (1931), qui a retrouvé son statut de plus haut édifice de la ville",2009-09-24,https://www.lemonde.fr/culture/article/2009/09/24/a-new-york-la-querelle-des-tours-atteint-jean-nouvel_1244675_3246.html,2009
" Avec Eric Lacascade, avec qui elle jouera entre autres La Double Inconstance, de Marivaux, ou Les Trois Soeurs, de Tchekhov, elle apprend à utiliser son corps en virtuose",2009-10-05,https://www.lemonde.fr/culture/article/2009/10/05/norah-krief-le-bonheur-sur-les-planches_1249449_3246.html,2009
"En faisant dialoguer deux états physiques extrêmes, elle entraîne son frère et toute la famille (jeune homme, son père, dépressif, a subi des électrochocs, tandis que l'une des soeurs d'Angela s'est suicidée), par ailleurs très réfractaire au départ à ces performances, vers le mouvement et la vie",2010-03-12,https://www.lemonde.fr/culture/article/2010/03/12/le-rituel-de-guerison-d-angela-laurier_1318275_3246.html,2010
"Nous devons faire figure de modèles pour nos soeurs au pays"", déclare Dobet Gnahoré",2010-03-17,https://www.lemonde.fr/culture/article/2010/03/17/a-la-goutte-d-or-la-joyeuse-folie-de-dobet-gnahore_1320500_3246.html,2010
"Elle n'est d'ailleurs entrée au répertoire de la Comédie-Française qu'en 1991, bien après ses grandes soeurs les plus connues, La Double Inconstance ou Les Fausses Confidences",2010-04-22,https://www.lemonde.fr/culture/article/2010/04/22/une-fausse-suivante-dans-un-jardin-anglais_1341152_3246.html,2010
" Dans Margot, mémoires d'une reine malheureuse, spectacle avec voix choristes, solistes, orgue, orchestre et récitante, Goran Bregovic tentera un rapprochement entre le destin de la reine de France et celui de ses jeunes soeurs de l'Est, épouses d'hommes de pouvoir sacrifiées à la raison d'Etat ou aux tourments de l'Histoire",2010-06-05,https://www.lemonde.fr/culture/article/2010/06/05/henri-iv-est-de-nouveau-chez-lui-a-saint-denis_1368328_3246.html,2010
"Noces, commande de Michel Caserta, directeur de la Biennale de danse du Val-de-Marne, où le ballet sera créé en 1989 avec le Choeur contemporain d'Aix-en-Provence, est inspiré par la tradition albanaise du mariage vécu comme un rapt, tel que l'a connu Preljocaj, fils d'immigrés albanais, lors du mariage d'une de ses soeurs : les mariées marionnettes se disloquent en plein vol",2010-07-08,https://www.lemonde.fr/culture/article/2010/07/08/en-noces-et-sacre-du-printemps-les-courses-erotiques-d-angelin-preljocaj_1385219_3246.html,2010
"Les soeurs Labèque sont un constant renouvellement d'elles-mêmes, remix autant que phénix",2010-07-16,https://www.lemonde.fr/culture/article/2010/07/16/les-labeque-remix-et-phenix_1388804_3246.html,2010
" Autres auteurs attendus : Antoine Volodine qui publie sous son nom Ecrivains (Seuil), sous celui de Lutz Bassmann Les aigles puent (Verdier) et sous celui de Manuela Draeger Onze rêves de suie (L'Olivier) ; Vassilis Alexakis (Le Premier Mot, Stock) ; Michel Quint (Avec des mains cruelles, Joëlle Losfeld) ; Agnès Desarthe (Dans la nuit brune, L'Olivier) ; Linda Lê (Cronos, Christian Bourgois) ; Jean d'Ormesson (C'est une chose étrange à la fin que le monde, Robert Laffont) ; Saphia Azzeddine (La Mecque-Phuket, Léo Scheer) ; François Vallejo (Les Soeurs Brelan, Viviane Hamy)",2010-08-19,https://www.lemonde.fr/culture/article/2010/08/19/romans-francais-valeurs-sures-et-production-a-la-hausse_1400440_3246.html,2010
 Angélique Kidjo a eu neuf frères et soeurs,2010-10-18,https://www.lemonde.fr/culture/article/2010/10/18/chanteuses-et-femmes-d-influence_1427778_3246.html,2010
" Les rencontres Chaland sont imaginées et dirigées par quatre jeunes femmes : la styliste Isabelle Chaland-Beaumenay, épouse d'Yves Chaland qui fut sa coloriste, ses belles-soeurs et cousine",2010-10-19,https://www.lemonde.fr/culture/article/2010/10/19/plus-de-160-oeuvres-aux-rencontres-chaland_1428244_3246.html,2010
"Claudio Tolcachir, pour sa part, jouait beaucoup avec les metteurs en scène de sa génération, celle d'après la dictature militaire (1976-1983), comme Daniel Veronese, auprès de qui il a interprété Irina, dans une version masculine des Trois soeurs, de Tchekhov",2010-10-21,https://www.lemonde.fr/culture/article/2010/10/21/une-famille-explosive-triomphe-au-rond-point_1429322_3246.html,2010
"Si elle n'a pas grandi avec ses frères et soeurs, elle se sent liée à eux",2010-10-21,https://www.lemonde.fr/culture/article/2010/10/21/une-famille-explosive-triomphe-au-rond-point_1429322_3246.html,2010
"Intrigante, mais presque trop, cette bizarrerie qui irrigue l'ensemble de Nuda Vita - un spectacle entre danse et théâtre signé par les soeurs Caterina et Carlotta Sagna",2010-11-20,https://www.lemonde.fr/culture/article/2010/11/20/danser-son-linge-sale-en-famille_1442804_3246.html,2010
Quatre amis (mais ne sont-ils pas frères et soeurs,2010-11-20,https://www.lemonde.fr/culture/article/2010/11/20/danser-son-linge-sale-en-famille_1442804_3246.html,2010
"Plus que dans ces pièces, Nuda Vita, chorégraphié par les deux soeurs, qui ont décidé de faire compagnie commune, travaille l'ellipse à travers des associations d'idées, des sautes d'humeur, des rires nerveux, le tout lié par une complicité qui ferait presque que l'une commence une phrase que l'autre termine",2010-11-20,https://www.lemonde.fr/culture/article/2010/11/20/danser-son-linge-sale-en-famille_1442804_3246.html,2010
" En adaptant Les Trois Soeurs et en tissant la pièce avec une nouvelle beaucoup moins connue de Tchekhov, Les Paysans, le metteur en scène berlinois offre surtout un spectacle d'une intelligence redoutable sur l'Europe d'aujourd'hui et sur l'angoisse de déclassement qui l'étreint, dans un paysage où l'humanitaire et le compassionnel ont remplacé le politique",2010-12-04,https://www.lemonde.fr/culture/article/2010/12/04/flamboyant-devastateur-iconoclaste-les-trois-soeurs-revues-par-frank-castorf_1449068_3246.html,2010
"A droite, la véranda de la datcha des trois soeurs : située en hauteur, on y accède par un escalier que les personnages ne cessent de dégringoler tout au long du spectacle",2010-12-04,https://www.lemonde.fr/culture/article/2010/12/04/flamboyant-devastateur-iconoclaste-les-trois-soeurs-revues-par-frank-castorf_1449068_3246.html,2010
est ce cri déchirant qui signe l'espoir avorté des trois soeurs et le sien,2010-12-04,https://www.lemonde.fr/culture/article/2010/12/04/flamboyant-devastateur-iconoclaste-les-trois-soeurs-revues-par-frank-castorf_1449068_3246.html,2010
" Alors se joue, en une farce macabre d'une crudité imparable, la défaite des trois soeurs, Olga, Macha et Irina, et le triomphe de leur belle-soeur Natacha, dont Castorf fait un extraordinaire personnage de ""tsarine"" - nouvelle riche d'aujourd'hui, mâtinée de mère omnipotente, ayant définitivement châtré son Andreï de mari",2010-12-04,https://www.lemonde.fr/culture/article/2010/12/04/flamboyant-devastateur-iconoclaste-les-trois-soeurs-revues-par-frank-castorf_1449068_3246.html,2010
", d'après ""Les Trois Soeurs"" et ""Les Paysans"", d'Anton Tchekhov",2010-12-04,https://www.lemonde.fr/culture/article/2010/12/04/flamboyant-devastateur-iconoclaste-les-trois-soeurs-revues-par-frank-castorf_1449068_3246.html,2010
"Passent dans Tue-tête des bribes des Trois Soeurs de Tchekhov, des désirs de départ, de hisser la grande toile verte de fond de scène, quelque chose de ténu et de charmant comme un sujet toujours à trouver, ou surtout à ne pas trouver, comme pour ne pas déchirer l'impalpable, l'étoffe des rêves",2010-12-13,https://www.lemonde.fr/culture/article/2010/12/13/judith-chemla-extravagante-gracieuse-libre-et-boheme_1452748_3246.html,2010
"Qu'il s'agisse du poète qui formula avec sa Symphonie en blanc majeur l'un des fondements de ""l'art pour l'art"" ou de l'homme dont le coeur palpita pour des Italiennes, les soeurs Grisi, acclamées à l'Opéra",2011-03-19,https://www.lemonde.fr/culture/article/2011/03/19/theophile-gautier-dans-l-intimite-de-la-musique_1495533_3246.html,2011
"Les soeurs s'initient au violon, à la flûte, à la clarinette, avant que Janine ne choisisse le piano, plus adapté à ses envies de composition",2011-05-30,https://www.lemonde.fr/culture/article/2011/05/30/planningtorock-souffle-lyrique-et-fantasmagories_1529452_3246.html,2011
" Prévisible et parfait De leur côté, les soeurs Labèque se sont un jour inscrites sous un faux nom à une classe de maître du pianofortiste Robert Levin, ont fréquenté des musicologues et ont complètement revu leur manière d'aborder le répertoire classique, notamment le Concerto pour deux pianos K",2011-06-20,https://www.lemonde.fr/culture/article/2011/06/20/les-soeurs-labeque-et-simon-rattle-trio-historique_1538343_3246.html,2011
" En revanche, les soeurs Labèque étonnent",2011-06-20,https://www.lemonde.fr/culture/article/2011/06/20/les-soeurs-labeque-et-simon-rattle-trio-historique_1538343_3246.html,2011
"Deux des filles d'Adrien Maeght, Isabelle et Yoyo, tentent l'aventure de diriger l'endroit, mais le torchon brûle entre les soeurs et Yoyo Maeght claque la porte de la Fondation",2011-08-04,https://www.lemonde.fr/culture/article/2011/08/04/la-fondation-maeght-maison-d-art-pour-les-artistes_1556114_3246.html,2011
"Sous influence de sa compatriote Lucrecia Martel, ce film met en scène, dans la déliquescence d'une fin d'été à Buenos Aires, trois soeurs qui cohabitent tant bien que mal après la mort de leur grand-mère dans la solitude de la maison familiale",2011-08-15,https://www.lemonde.fr/culture/article/2011/08/15/locarno-redevient-un-grand-festival-de-cinema_1559767_3246.html,2011
"En 1996, le Bureau de certification laissa passer un film de la réalisatrice Deepa Mehta sur une relation lesbienne entre deux belles-soeurs déçues par leurs maris respectifs",2011-12-28,https://www.lemonde.fr/culture/article/2011/12/28/coups-de-ciseaux-a-bollywood_1623459_3246.html,2011
"Des extrémistes hindous s'étaient aussi mobilisés contre les oeuvres de la réalisatrice Deepa Mehta, qu'il s'agisse du film sur les belles-soeurs lesbiennes ou d'un autre, sur l'exploitation de veuves condamnées à vivre recluses dans les temples hindous",2011-12-28,https://www.lemonde.fr/culture/article/2011/12/28/coups-de-ciseaux-a-bollywood_1623459_3246.html,2011
" Qu'on prononce le nom de Tchekhov devant un amateur de musique contemporaine et il citera immédiatement Trois soeurs du Hongrois Peter Eötvös, immense réussite de l'opéra des années 1990",2012-01-28,https://www.lemonde.fr/culture/article/2012/01/28/une-cerisaie-qui-ressemble-a-tchernobyl_1635897_3246.html,2012
"Anglophones par leur père, francophones par leur mère, les soeurs McGarrigle ont appris la musique sur l'harmonium de l'église de Saint-Sauveur-des-Monts, petite commune enneigée des Laurentides, au Québec",2012-05-07,https://www.lemonde.fr/culture/article/2012/05/07/l-heritier-mcgarrigle_1697282_3246.html,2012
"Par exemple, un jour, ma tante, la soeur de mon père, a dit qu'une de mes grandes soeurs n'était pas la fille de mon père",2012-08-16,https://www.lemonde.fr/culture/article/2012/08/16/j-aimerais-bien-avoir-envie-de-porter-le-voile-mais-la-je-n-ai-pas-encore-envie_1746884_3246.html,2012
 J'ai quatre soeurs et deux frères,2012-08-16,https://www.lemonde.fr/culture/article/2012/08/16/j-aimerais-bien-avoir-envie-de-porter-le-voile-mais-la-je-n-ai-pas-encore-envie_1746884_3246.html,2012
"Mes soeurs m'ont fait connaître plein de films de Bollywood, elles ont plus de cent DVD à la maison",2012-08-16,https://www.lemonde.fr/culture/article/2012/08/16/j-aimerais-bien-avoir-envie-de-porter-le-voile-mais-la-je-n-ai-pas-encore-envie_1746884_3246.html,2012
Je préfère sortir avec mes soeurs,2012-08-16,https://www.lemonde.fr/culture/article/2012/08/16/j-aimerais-bien-avoir-envie-de-porter-le-voile-mais-la-je-n-ai-pas-encore-envie_1746884_3246.html,2012
"Pour moi, ce sont mes soeurs qui sont mes amies",2012-08-16,https://www.lemonde.fr/culture/article/2012/08/16/j-aimerais-bien-avoir-envie-de-porter-le-voile-mais-la-je-n-ai-pas-encore-envie_1746884_3246.html,2012
"Parce que, comme ma famille est aussi organisatrice, quand tout le monde est parti se coucher on doit tout ranger, nous, avec mes soeurs, et il y en a pour plusieurs heures de rangement",2012-08-16,https://www.lemonde.fr/culture/article/2012/08/16/j-aimerais-bien-avoir-envie-de-porter-le-voile-mais-la-je-n-ai-pas-encore-envie_1746884_3246.html,2012
 Mes trois soeurs portent le voile,2012-08-16,https://www.lemonde.fr/culture/article/2012/08/16/j-aimerais-bien-avoir-envie-de-porter-le-voile-mais-la-je-n-ai-pas-encore-envie_1746884_3246.html,2012
Ma mère et mes soeurs m'ont toujours dit qu'il fallait avoir envie et qu'il fallait bien réfléchir avant,2012-08-16,https://www.lemonde.fr/culture/article/2012/08/16/j-aimerais-bien-avoir-envie-de-porter-le-voile-mais-la-je-n-ai-pas-encore-envie_1746884_3246.html,2012
"L'aîné, Ziggy, devient le leader du groupe familial, les Melody Makers, où chantent aussi ses soeurs aînées, Cedella et Sharon, ainsi que son frère cadet, Stephen",2012-08-16,https://www.lemonde.fr/culture/article/2012/08/16/la-grande-famille-musicale-des-marley_1746883_3246.html,2012
"Angela Winkler a aimé cette enfance à la campagne, avec ses quatre frères et soeurs",2012-10-04,https://www.lemonde.fr/culture/article/2012/10/04/si-rare-angela-winkler_1770414_3246.html,2012
"L'idée dominante voulait qu'elle soit, parmi les Eglises chrétiennes, la seule dépositaire de la vérité ; il n'y avait pas beaucoup de place pour le dialogue avec les ""Eglises soeurs"", comme on dit depuis le concile",2012-10-04,https://www.lemonde.fr/culture/article/2012/10/04/vatican-ii-l-eglise-chahutee_1770413_3246.html,2012
 Qui sont les soeurs de scène de Barbara,2012-11-24,https://www.lemonde.fr/culture/article/2012/11/24/la-memoire-vive-de-barbara-continue-d-irriguer-la-jeune-chanson-francaise_1795518_3246.html,2012
"Face à ce funeste coda, un choeur hétéroclite s'est fait entendre : chants du cygne (Twixt, Margin Call, Le Grand Soir), romances interrompues (Un monde sans femmes, Cinq ans de réflexion, Les Hauts de Hurlevent), chansons de geste (Les Chants de Mandrin), javas diaboliques (Killer Joe, Magic Mike), refrains étranglés (Le Sommeil d'or, Trois soeurs), boucles bouclées (Looper, Oslo 31 août, 4 h 44, dernier jour sur Terre), silences assourdissants (Amour)",2012-12-24,https://www.lemonde.fr/culture/article/2012/12/24/survivre-revivre-en-2012-le-cinema-a-vecu-mille-et-une-vies_1809817_3246.html,2012
"Ses parents, ses frères et soeurs sont de bons catholiques, comme tout le monde à Barletta",2013-01-06,https://www.lemonde.fr/culture/article/2013/01/06/le-juif-de-barletta_1812553_3246.html,2013
"Un niveau d'autant plus significatif que les petites soeurs de W9, TMC, BFM TV, D8 et NRJ 12 ne pouvaient, jusqu'à récemment, être reçues que par 30 % de la population, grâce à la bonne vieille antenne râteau",2013-04-02,https://www.lemonde.fr/culture/article/2013/04/02/succes-croissant-pour-la-tnt_3150786_3246.html,2013
"Le 22 mai 1990, au terme de complexes négociations, les deux soeurs géographiques, le Nord et le Sud, scellaient leur unité et adoptaient Sanaa comme capitale",2013-07-11,https://www.lemonde.fr/culture/article/2013/07/11/le-yemen-reve-de-cinema_3446372_3246.html,2013
"Née d'un père ingénieur et d'une mère au foyer, Odile Vuillemin a été élevée au milieu de quatre soeurs, dont sa jumelle symétrique",2013-10-03,https://www.lemonde.fr/culture/article/2013/10/03/odile-vuillemin-poupee-pop_3486517_3246.html,2013
Il fait le grand saut et orchestre un rituel d'amour et de violence sourde tel que certaines de ses soeurs l'ont vécu lors de leur mariage,2014-01-02,https://www.lemonde.fr/culture/article/2014/01/02/angelin-preljocaj-la-langue-du-signe_4342268_3246.html,2014
"A travers le calvaire enduré par deux soeurs, elle décrit avec une grande acuité l'enfer d'une contrée ravagée par la haine, la folie et le meurtre",2005-04-12,https://www.lemonde.fr/disparitions/article/2005/04/12/yvonne-vera-romanciere-zimbabweenne_638143_3382.html,2005
Les soeurs souhaitent construire une chapelle,2005-10-01,https://www.lemonde.fr/disparitions/article/2005/10/01/soeur-jacques-marie-religieuse-dominicaine-amie-de-matisse_694941_3382.html,2005
"Elle était toutefois unanimement appréciée dans l'orthodoxie et chez les ""Eglises soeurs"" par sa culture théologique, sa vigueur spirituelle et son engagement dans les combats séculiers",2005-12-03,https://www.lemonde.fr/disparitions/article/2005/12/03/elisabeth-behr-sigel-theologienne-de-l-eglise-orthodoxe_717188_3382.html,2005
"Retourné à Hollywood, il remporta l'Oscar du meilleur scénario, en 1947, pour le texte de Deux soeurs vivaient en paix, film d'Irving Reis, interprétée par Cary Grant, Myrna Loy et Shirley Temple",2007-02-02,https://www.lemonde.fr/disparitions/article/2007/02/02/sidney-sheldon-romancier-et-dramaturge-americain_862937_3382.html,2007
" Cette enfant de la balle (une vie itinérante, neuf frères et soeurs, dont une soeur trapéziste, une autre funambule, une troisième acrobate de cirque) qui chantait dans les bars de San Francisco à l'âge de 13 ans, avait conquis les coeurs avec un album latin, aux sonorités quelque peu âpres, réalisé avec le guitariste québécois Yves Desrosiers, et riche de chansons incontournables, tel El Desierto, un tube rude comme une pomme de terre gelée, sombre et enluminé comme la cathédrale de Mexico",2010-01-09,https://www.lemonde.fr/disparitions/article/2010/01/09/lhasa-de-sela_1289652_3382.html,2010
" L'esthétique de la décadence On retrouve l'actrice aux côtés de Bulle Ogier dans Deux (2002), histoire de soeurs jumelles où Bulle Ogier joue la mère et Isabelle Huppert les deux filles, l'une tiraillée entre son corps (les plaisirs de la drogue, du sexe et du cabaret) et sa tête (assaillie de souvenirs et de pensées), cherchant l'autre désespérément",2010-04-14,https://www.lemonde.fr/disparitions/article/2010/04/14/werner-schroeter-cineaste-et-metteur-en-scene-allemand_1333465_3382.html,2010
"Lorsqu'il était enfant, ses parents le chargeaient volontiers, le soir, d'aller coucher ses frères et soeurs",2010-04-30,https://www.lemonde.fr/disparitions/article/2010/04/30/alan-sillitoe_1345205_3382.html,2010
"Les deux hommes deviendront beaux-frères après-guerre, en épousant deux soeurs",2010-05-10,https://www.lemonde.fr/disparitions/article/2010/05/10/claude-gregory-fondateur-de-l-encyclopadia-universalis_1349160_3382.html,2010
"Lundi 28 mars, elle devait jouer dans la dernière représentation des Trois Soeurs, de Tchekhov, à la Comédie-Française",2011-03-31,https://www.lemonde.fr/disparitions/article/2011/03/31/helene-surgere-comedienne_1501296_3382.html,2011
"Elle avait 82 ans, et aurait compté parmi les plus jeunes recrues de la Maison de Molière, où elle avait fait ses débuts comme pensionnaire le 22 mai 2010, justement dans ces Trois Soeurs mises en scène par Alain Françon",2011-03-31,https://www.lemonde.fr/disparitions/article/2011/03/31/helene-surgere-comedienne_1501296_3382.html,2011
"La même année, elle tourne aux côtés d'Isabelle Adjani et Isabelle Huppert dans Les Soeurs Brontë, d'André Téchiné",2011-03-31,https://www.lemonde.fr/disparitions/article/2011/03/31/helene-surgere-comedienne_1501296_3382.html,2011
"Alain Françon la dirige dans Ivanov, de Tchekhov, au Théâtre de la Colline, en 2004, avant de la retrouver pour Les Trois Soeurs, en 2010, à la Comédie-Française, où elle n'aura le temps de jouer qu'un seul autre rôle : celui de Martine, la servante des Femmes savantes, de Molière, dans une mise en scène de Bruno Bayen, au Théâtre du Vieux-Colombier, à l'automne 2010",2011-03-31,https://www.lemonde.fr/disparitions/article/2011/03/31/helene-surgere-comedienne_1501296_3382.html,2011
" Elle retrouve André Téchine en 1979 pour Les Soeurs Brontë : On la retrouvera ensuite notamment dans Le temps retrouvé de Raoul Ruiz (1999), où elle incarne Madame Verdurin, à l'affiche de Dans Paris de Christophe Honoré (2006), dans Pardonnez-moi de Maïwenn (2006)et dernièrement dans Il reste du jambon",2011-04-24,https://www.lemonde.fr/disparitions/article/2011/04/24/marie-france-pisier-50-ans-de-carriere-en-images_1512298_3382.html,2011
"Elle sera Charlotte, écrivain aux amours torturées, dans Les Soeurs Brontë (1979)",2011-04-25,https://www.lemonde.fr/disparitions/article/2011/04/25/marie-france-pisier-actrice_1512524_3382.html,2011
" La petite Janine ainsi que ses frères et soeurs sont placés dans un home d'enfants dans le Vercors - haut lieu de la Résistance et des maquis, et théâtre, entre juin et août 1944, de violents combats",2011-08-20,https://www.lemonde.fr/disparitions/article/2011/08/20/janine-cahen-militante-anticolonialiste_1561725_3382.html,2011
Son frere et ses Soeurs ont souhaité que je vou… https://t,2020-04-27,https://www.lemonde.fr/disparitions/article/2020/04/27/robert-herbin-entraineur-legendaire-de-saint-etienne-est-mort_6037938_3382.html,2020
"D'abord en raison d'un accord passé avant sa mort entre Robert Louis-Dreyfus et les autres descendants du fondateur : après avoir racheté une partie de leur participation, il s'était engagé à reprendre d'ici 2012 les 41 % de la société familiale que ses soeurs et cousins détiennent encore aujourd'hui",2011-04-06,https://www.lemonde.fr/economie/article/2011/04/06/margarita-louis-dreyfus-accroit-sa-mainmise-sur-le-groupe-familial_1503806_3234.html,2011
"Pour l'agence chinoise, cette posture - bien plus alarmiste que celle de ses soeurs ennemies - est une manière de mettre en avant ses méthodes alternatives, à l'heure où Moody's, Standard & Poor's et Fitch sont critiquées",2011-08-03,https://www.lemonde.fr/economie/article/2011/08/03/avec-l-agence-de-notation-dagong-pekin-veut-diffuser-sa-vision-financiere-du-monde_1555711_3234.html,2011
"Mais la ""révolution du jasmin"", en Tunisie, a fait naître des success stories, comme celle des soeurs Amel et Wided Bouchamaoui, respectivement présidentes de la Tunisian American Chamber of Commerce et de l'Union tunisienne de l'industrie, du commerce et de l'artisanat (Utica) depuis 2011",2012-03-05,https://www.lemonde.fr/economie/article/2012/03/05/les-femmes-entrepreneurs-arabes-en-action_1651811_3234.html,2012
"En additionnant leurs voix, l'Amérique et l'Europe - aidées par le Japon - obtiennent sans coup férir la majorité pour leur candidat respectif, au grand dam des pays émergents qui voudraient assumer les plus hautes responsabilités à la tête des soeurs jumelles de Bretton Woods",2012-04-17,https://www.lemonde.fr/economie/article/2012/04/17/les-etats-unis-conservent-la-presidence-de-la-banque-mondiale_1686618_3234.html,2012
"Les Petites Soeurs des pauvres vont peut-être enfin réaliser l'opération immobilière sur laquelle elles comptent, depuis six ans, pour pouvoir continuer à financer des missions dans le monde",2012-05-12,https://www.lemonde.fr/economie/article/2012/05/12/a-paris-l-hospice-de-la-discorde-pourrait-trouver-preneur_1700361_3234.html,2012
" Mais, en mars 2012, les Petites Soeurs des pauvres ont décidé de retirer le bien de la vente, après que la Mairie de Paris a décidé d'exercer son droit de préemption, avec un prix quasiment deux fois moindre que celui proposé par Cogedim, d'après des sources proches du dossier",2012-05-12,https://www.lemonde.fr/economie/article/2012/05/12/a-paris-l-hospice-de-la-discorde-pourrait-trouver-preneur_1700361_3234.html,2012
" Les autres actionnaires sont les soeurs et cousine de Robert Louis-Dreyfus et son cousin Philippe, propriétaire de Louis Dreyfus Armateurs (LDA)",2012-05-14,https://www.lemonde.fr/economie/article/2012/05/14/le-negociant-louis-dreyfus-va-emettre-des-obligations_1701082_3234.html,2012
"Paul, 18 ans, ne sait pas si c'est chouette d'avoir autant de frères et soeurs, vu qu'il n'a jamais vécu autrement",2011-09-03,https://www.lemonde.fr/education/article/2011/09/03/la-rentree-zen-de-marielle-pierre-et-leurs-onze-enfants_1567362_1473685.html,2011
"Et de poursuivre : ""Ils sont attirés par les cousins, les frères et soeurs",2011-09-03,https://www.lemonde.fr/education/article/2011/09/03/maitresse-quand-est-ce-qu-on-tweete_1567375_1473685.html,2011
"Le usted y est la règle entre frères et soeurs de bonne famille, entre vieux copains, entre parents et enfants du peuple",2011-08-01,https://www.lemonde.fr/ete/article/2011/08/01/l-amabilite-pour-compenser-la-violence_1554916_1383719.html,2011
"Les deux demi-soeurs, qui se connaissaient à peine, ont dû faire alliance jusqu'en 2013",2011-08-01,https://www.lemonde.fr/ete/article/2011/08/01/le-culte-wagnerien-en-son-temple-de-bayreuth_1554918_1383719.html,2011
"Mes soeurs et moi-mêmes gardons dans nos coeurs le souvenir d'un père bienveillant, profondément attaché à sa famille",2005-04-10,https://www.lemonde.fr/europe/article/2005/04/10/albert-ii-salue-la-memoire-du-grand-prince-rainier_637510_3214.html,2005
" Dans Suzanne, film d'ouverture de la Semaine de la Critique, Katell Quillévé se donne un programme que la durée entière d'une série télé ne suffirait pas à remplir : suivre le destin de deux soeurs, Suzanne au centre, Maria en orbite autour (Sara Forestier et Adèle Haenel), depuis leur tendre enfance jusqu'au seuil de leurs trente ans, qui furent élevées seules par leur père (François Damiens), un chauffeur routier sympa",2013-05-20,https://www.lemonde.fr/festival-de-cannes/article/2013/05/20/ca-gaze-pour-moi_5991174_766360.html,2013
" La Petite soeur de Kore-eda : plein d'échos avec le film de Naomi Kawase, cette histoire de famille délicate, qui voit trois soeurs adultes, vivant ensemble sous le même toit, adopter, à la mort de leur père, leur cadette née d'une autre mère, foisonne lui aussi de paysages forestiers et de cerisiers en fleurs",2015-05-15,https://www.lemonde.fr/festival-de-cannes/article/2015/05/15/un-ocean-d-arbres-verts-a-pousse-dans-ma-tete_5992039_766360.html,2015
"Donc s'il voit des bonnes soeurs, avec leur habit noir qui tombe jusqu'aux mollets et leur coiffe qui empêche de voir un seul de leurs cheveux, on lui dira quoi",2011-04-09,https://www.lemonde.fr/idees/article/2011/04/09/le-debat_1505336_3232.html,2011
J'admire mes frères et soeurs emprisonnés,2012-05-26,https://www.lemonde.fr/idees/article/2012/05/26/a-bahrein-une-lettre-contre-le-silence_1707930_3232.html,2012
" Mais cet homme alors célèbre ne jouait rien : sa courtoisie infinie n'était pas un masque, mais l'expression de l'amitié profonde qu'il portait à ses frères et soeurs humains",2013-03-02,https://www.lemonde.fr/idees/article/2013/03/02/un-ami-de-la-terre_1841825_3232.html,2013
" De l'image d'Amina aux seins nus se dégage une étrange proximité avec le portrait de Gabrielle d'Estrées et d'une de ses soeurs, le fameux tableau de l'école de Fontainebleau, ""blonde, dorée, d'une taille admirable, d'un teint d'une blancheur éclatante"" : autant de traits qu'Amina a en partage avec l'amante d'Henri IV",2013-06-11,https://www.lemonde.fr/idees/article/2013/06/11/solidarite-avec-amina_3428286_3232.html,2013
